work_id,assigned_topic_hard,top1_topic,top1_pct,top2_topic,top2_pct,top3_topic,top3_pct,unexplained_pct
W03130,11,11,42.99,0,6.03,24,0.68,50.29
W03131,2,2,40.88,23,12.16,0,0.0,46.96
W03133,0,0,37.27,9,1.25,22,0.0,61.48
W03136,-1,15,11.08,17,9.41,0,8.65,56.25
W03139,0,10,35.45,5,7.82,0,0.0,56.73
W03140,16,16,45.2,0,0.0,22,0.0,54.8
W03142,0,0,37.89,20,12.17,23,5.98,43.97
W03144,0,0,41.54,5,2.5,22,0.0,55.97
W03147,5,5,21.36,2,14.41,11,8.16,56.07
W03148,-1,11,13.69,19,10.78,2,10.37,54.12
W03149,-1,3,12.68,15,6.94,6,6.51,54.47
W03150,-1,0,19.74,1,11.24,2,8.41,48.11
W03151,-1,20,27.66,23,23.82,8,1.62,46.89
W03152,-1,2,18.77,11,7.82,12,7.58,59.92
W03153,2,2,16.65,3,11.67,23,9.01,52.33
W03154,-1,1,18.5,17,11.49,24,3.48,63.07
W03155,5,5,26.55,11,14.9,12,11.08,47.13
W03156,3,3,28.33,11,10.8,23,2.46,58.36
W03157,-1,11,15.57,6,7.27,1,7.15,55.53
W03158,8,8,33.14,23,9.12,6,0.75,56.99
W03159,0,0,16.23,8,9.52,6,9.24,64.15
W03160,-1,1,29.29,17,13.71,7,6.38,49.25
W03161,22,22,49.73,0,0.0,21,0.0,50.27
W03162,7,8,28.63,7,16.9,24,0.99,53.48
W03163,-1,3,20.68,11,12.35,23,7.56,44.45
W03164,-1,8,23.49,23,17.9,1,2.7,55.31
W03166,-1,3,23.85,20,14.99,23,4.69,48.68
W03167,-1,20,10.53,0,10.22,1,7.16,57.61
W03168,0,0,33.64,3,12.52,22,0.0,53.85
W03169,-1,8,34.68,23,4.07,6,0.61,60.63
W03170,10,10,44.4,0,0.0,22,0.0,55.6
W03171,-1,9,18.1,15,11.63,22,3.29,60.11
W03172,5,5,25.58,24,6.28,12,5.3,54.12
W03173,-1,9,31.4,24,4.19,11,3.12,59.18
W03175,-1,20,16.85,24,15.06,8,12.33,48.77
W03176,5,5,23.99,6,8.02,10,6.7,61.29
W03177,2,20,21.56,2,9.02,14,6.09,51.12
W03178,-1,2,30.13,8,8.44,5,4.79,50.53
W03179,-1,20,17.51,23,16.81,2,8.5,46.97
W03180,-1,8,17.09,11,15.25,5,6.93,54.28
W03181,2,2,45.05,20,3.91,23,3.45,43.98
W03182,-1,0,17.4,20,12.37,3,8.67,58.93
W03183,2,2,24.53,11,10.34,23,6.98,44.49
W03184,8,8,45.79,20,2.76,24,1.97,48.24
W03185,16,16,33.73,23,4.18,0,0.0,62.09
W03186,-1,24,17.03,9,11.69,20,11.3,52.28
W03187,-1,2,19.79,20,9.95,8,6.11,59.38
W03189,-1,20,18.75,24,8.17,6,7.98,51.63
W03190,9,9,33.88,24,17.51,8,0.24,48.37
W03191,-1,6,33.9,9,3.78,11,0.45,61.87
W03196,-1,22,27.96,9,13.05,2,6.49,49.19
W03197,-1,5,19.27,0,14.95,2,5.46,54.48
W03198,2,2,21.4,11,9.5,3,6.71,54.58
W03199,1,1,24.05,10,20.73,0,0.0,55.23
W03200,-1,2,21.88,0,13.03,23,8.18,47.94
W03202,-1,19,28.05,0,21.85,2,3.19,45.47
W03203,2,2,22.17,23,11.87,3,6.93,48.51
W03204,11,11,23.5,1,17.9,3,6.83,50.33
W03205,-1,23,17.91,20,9.71,9,7.31,54.85
W03206,-1,9,24.03,11,12.84,23,5.34,55.51
W03207,0,0,22.62,17,12.56,22,0.0,64.82
W03208,-1,7,10.65,2,10.12,6,7.16,48.71
W03209,6,6,53.03,0,0.0,22,0.0,46.97
W03210,-1,7,12.83,1,11.87,0,11.41,44.24
W03212,-1,9,20.3,11,19.43,2,5.35,51.58
W03213,24,24,34.69,5,7.99,22,0.0,57.32
W03214,0,0,37.1,17,1.74,22,0.0,61.16
W03215,-1,5,21.78,20,17.47,19,10.6,50.07
W03217,-1,3,12.8,9,9.52,20,7.54,59.09
W03218,-1,0,25.93,20,13.81,19,7.11,47.17
W03219,-1,5,21.3,24,9.68,0,7.41,52.45
W03220,-1,24,26.7,5,9.77,20,3.76,53.11
W03221,-1,15,13.59,9,7.2,3,7.19,59.49
W03222,0,0,38.23,16,4.85,8,0.88,56.04
W03223,6,6,36.11,0,17.61,18,1.93,43.41
W03225,-1,5,13.75,3,8.2,16,7.69,56.25
W03227,11,11,33.67,3,3.85,20,1.11,59.65
W03228,0,0,30.23,10,9.32,3,9.31,49.22
W03229,2,2,28.57,1,9.52,19,7.41,39.72
W03230,-1,10,21.42,8,7.11,3,6.73,55.85
W03231,0,0,44.24,17,3.52,22,0.0,52.24
W03232,20,20,28.84,8,15.11,5,1.92,53.6
W03233,-1,20,15.8,6,14.81,8,14.8,54.58
W03234,6,6,37.16,5,10.31,0,0.0,52.53
W03235,-1,8,13.58,20,13.23,0,11.67,58.21
W03236,-1,20,23.15,23,16.98,2,16.61,41.65
W03237,-1,0,15.68,6,11.92,16,8.21,61.26
W03238,16,16,43.26,1,5.91,5,1.04,49.8
W03239,-1,1,19.43,2,12.67,11,5.87,54.83
W03240,0,0,39.29,2,10.16,20,0.91,49.64
W03241,-1,3,22.04,13,12.77,2,4.65,50.45
W03242,-1,15,10.94,2,10.71,24,10.32,54.5
W03243,-1,23,28.44,6,7.63,2,5.14,41.52
W03244,-1,8,20.31,20,11.61,24,10.59,44.02
W03245,-1,13,23.69,23,10.41,15,8.7,43.0
W03246,8,8,28.87,24,13.29,13,5.14,52.7
W03247,11,11,35.01,6,10.96,5,4.65,44.06
W03248,-1,6,26.31,20,5.4,1,4.69,57.09
W03249,-1,4,19.99,10,19.03,0,6.07,46.46
W03250,-1,17,12.19,15,9.87,24,8.22,58.82
W03251,-1,9,19.82,21,8.12,20,6.35,59.11
W03252,3,3,28.44,1,4.49,9,2.22,63.59
W03253,-1,9,19.03,11,7.67,21,4.76,64.97
W03255,-1,0,19.37,23,16.25,7,8.34,49.53
W03256,-1,24,11.24,8,11.14,15,10.7,49.56
W03257,-1,0,24.52,20,12.71,2,5.92,47.8
W03261,-1,5,19.95,9,18.13,10,5.2,56.72
W03262,-1,6,18.41,16,11.04,3,6.23,58.82
W03263,-1,23,13.54,24,9.92,7,0.63,75.92
W03264,9,9,25.17,15,10.29,20,5.1,53.79
W03265,11,11,27.14,2,5.77,16,4.72,58.94
W03266,-1,7,20.32,9,17.29,1,3.47,54.92
W03267,-1,24,18.33,5,14.64,10,1.52,65.14
W03268,-1,1,24.82,9,9.35,0,6.26,58.38
W03270,0,0,40.83,16,0.79,22,0.0,58.39
W03271,-1,6,31.44,1,6.14,16,1.36,59.8
W03272,20,20,42.27,11,8.56,0,0.0,49.17
W03273,-1,0,10.23,18,7.98,9,7.2,58.67
W03274,8,8,30.41,20,6.15,0,0.0,63.44
W03275,8,8,26.5,23,5.66,15,3.46,58.55
W03276,-1,2,16.39,9,14.72,5,14.13,54.76
W03277,0,0,28.7,20,8.14,8,7.04,52.72
W03278,-1,2,23.77,22,1.98,5,1.72,71.34
W03279,-1,1,20.35,13,8.46,21,4.79,66.4
W03280,1,1,28.13,15,15.68,19,1.19,55.0
W03281,-1,1,21.2,24,10.41,22,5.02,57.23
W03282,2,2,27.52,8,17.16,24,4.14,51.18
W03283,2,2,33.17,8,9.02,1,7.42,48.23
W03285,14,14,30.32,5,11.39,0,0.0,58.29
W03286,-1,1,28.49,3,4.63,17,1.77,63.14
W03287,0,0,45.35,16,0.6,11,0.35,53.7
W03288,2,2,26.3,9,9.03,5,7.73,53.04
W03289,-1,13,23.42,5,17.1,11,4.21,46.39
W03291,-1,8,22.26,20,19.18,7,10.86,43.32
W03292,-1,2,14.77,1,12.75,5,9.9,49.45
W03293,2,2,23.99,8,13.68,5,6.14,56.2
W03294,-1,9,18.83,24,7.33,22,6.95,65.35
W03295,3,9,20.31,3,17.19,20,0.09,62.41
W03296,11,11,55.01,0,0.0,22,0.0,44.99
W03297,-1,3,13.49,22,9.79,20,9.34,57.07
W03299,2,2,24.93,9,13.8,11,6.85,51.36
W03301,11,11,33.02,0,10.09,5,3.09,51.89
W03303,-1,2,29.35,11,6.11,8,5.49,55.05
W03304,-1,24,15.86,8,15.25,23,15.07,40.19
W03305,-1,20,22.61,5,14.14,23,6.2,57.05
W03306,-1,15,22.58,6,17.92,20,5.84,44.52
W03307,2,2,14.85,23,11.8,8,11.29,59.63
W03308,-1,17,20.89,2,2.08,11,2.06,74.07
W03311,8,8,37.96,5,4.09,0,0.0,57.95
W03312,11,11,28.01,2,16.43,23,8.72,44.78
W03313,0,0,40.92,22,0.0,21,0.0,59.08
W03314,-1,0,33.48,1,8.2,22,0.0,58.32
W03315,-1,1,22.26,3,13.53,9,7.53,56.4
W03316,-1,20,22.91,9,9.18,0,0.0,67.91
W03317,3,3,19.9,6,10.97,20,8.36,52.25
W03318,0,0,25.24,3,14.99,9,5.45,44.29
W03319,-1,24,19.14,6,11.23,16,3.13,62.28
W03320,-1,19,19.82,20,17.24,23,3.83,53.13
W03321,-1,20,15.17,24,7.54,9,7.43,57.21
W03322,-1,20,13.31,2,12.44,23,7.19,55.85
W03323,-1,7,17.24,1,14.58,20,8.19,58.13
W03325,-1,9,14.98,20,7.87,0,7.27,55.51
W03326,-1,0,29.77,3,15.87,22,0.0,54.36
W03327,-1,20,17.4,5,16.34,23,11.25,45.55
W03328,-1,9,17.73,0,6.0,11,3.56,66.88
W03329,5,2,19.19,5,19.16,0,0.0,61.65
W03330,23,23,39.11,0,0.0,22,0.0,60.89
W03331,-1,22,20.39,20,11.52,4,10.38,49.76
W03332,-1,8,16.56,2,9.95,5,5.81,66.55
W03333,23,23,38.08,0,0.0,22,0.0,61.92
W03334,-1,8,17.56,22,5.69,2,3.55,72.91
W03335,0,0,22.81,6,21.78,22,0.0,55.41
W03336,1,1,22.84,6,7.16,3,7.0,56.52
W03337,-1,6,20.79,20,20.66,10,3.8,48.41
W03338,-1,22,19.81,14,5.56,13,5.52,55.6
W03340,2,5,15.89,2,8.74,0,0.0,75.37
W03341,-1,11,18.96,13,18.22,20,6.48,43.89
W03343,9,9,29.56,22,8.08,11,0.99,61.37
W03344,1,1,27.57,0,9.77,3,5.82,56.84
W03345,3,3,18.26,10,9.47,23,5.44,59.58
W03347,-1,22,18.73,9,7.35,11,4.87,67.86
W03348,7,7,43.1,2,7.63,23,2.05,46.23
W03349,-1,20,10.84,1,9.47,8,8.0,57.54
W03350,-1,23,20.34,10,13.81,8,6.78,59.04
W03351,11,11,46.51,9,7.76,4,4.43,41.3
W03352,-1,6,30.15,5,13.63,3,3.34,52.89
W03353,0,0,33.49,5,12.03,22,0.0,54.47
W03354,3,3,35.42,22,6.74,0,0.0,57.84
W03355,19,19,24.02,20,15.79,0,8.33,46.24
W03356,3,3,37.9,0,0.0,22,0.0,62.1
W03357,11,11,29.51,22,12.37,20,0.28,57.85
W03358,-1,6,19.14,0,9.11,17,6.83,60.95
W03359,-1,6,31.31,8,7.44,5,6.14,52.95
W03360,-1,20,39.06,1,9.3,16,2.77,48.87
W03361,-1,23,17.21,13,16.44,8,4.56,56.01
W03363,0,8,20.95,14,12.69,0,7.13,52.81
W03364,11,11,24.28,14,15.8,13,3.04,56.88
W03365,-1,14,17.12,8,16.67,13,2.12,62.05
W03366,11,11,34.41,9,6.69,20,6.24,49.63
W03368,24,24,43.18,5,4.57,22,0.0,52.24
W03369,23,23,50.18,2,1.81,0,0.0,48.02
W03370,-1,22,22.34,13,17.85,9,4.75,53.82
W03371,-1,2,17.59,0,10.93,8,10.4,48.75
W03372,0,0,46.67,22,0.0,21,0.0,53.33
W03373,-1,23,25.8,15,7.43,8,6.89,46.01
W03374,-1,24,23.3,9,12.3,14,3.87,57.34
W03375,-1,3,10.58,1,9.82,20,9.13,51.06
W03376,7,7,31.95,23,6.87,15,6.75,47.08
W03377,-1,8,26.68,23,9.26,20,7.9,51.15
W03378,-1,5,18.29,20,11.25,19,4.15,54.22
W03379,-1,3,18.0,20,8.82,8,5.51,60.77
W03380,16,16,29.42,3,10.73,11,4.02,51.66
W03381,0,0,31.46,23,9.98,11,8.44,48.93
W03382,-1,0,19.23,3,17.37,1,5.38,58.01
W03383,-1,13,17.66,11,12.22,3,9.91,51.6
W03384,11,11,28.85,14,16.9,17,3.64,45.69
W03385,0,0,32.77,19,8.68,24,5.71,52.85
W03386,5,4,20.32,5,11.98,11,10.09,50.4
W03387,16,16,48.24,0,0.0,22,0.0,51.76
W03388,-1,1,26.51,5,7.6,8,6.79,46.43
W03389,-1,18,16.66,22,13.82,11,6.98,46.54
W03390,-1,9,12.56,17,6.37,24,3.89,73.57
W03391,-1,9,20.73,22,14.95,20,7.62,56.7
W03392,11,11,22.26,23,14.63,5,7.28,49.12
W03393,0,0,31.93,19,8.34,3,6.64,49.42
W03394,8,8,36.41,15,12.92,13,3.37,47.31
W03395,11,11,35.43,22,10.58,12,4.42,44.27
W03396,0,0,25.48,3,16.95,8,4.31,49.66
W03397,-1,24,21.93,22,14.78,13,8.02,47.77
W03398,-1,5,12.28,17,4.04,1,3.26,71.76
W03399,-1,10,19.3,19,14.53,2,9.02,44.37
W03400,-1,9,15.3,23,12.13,1,9.7,54.16
W03401,-1,1,20.68,14,14.95,23,5.86,51.34
W03402,5,5,17.0,2,12.6,9,8.41,53.47
W03403,20,20,31.01,6,15.9,0,0.0,53.09
W03404,-1,0,29.62,2,10.8,24,4.78,50.53
W03405,-1,14,19.68,11,9.28,24,9.16,52.48
W03406,-1,15,11.78,11,8.52,12,5.93,65.12
W03408,20,20,24.0,1,11.7,8,5.64,54.19
W03410,-1,23,27.09,7,12.5,24,7.81,43.67
W03412,21,21,27.69,9,14.65,4,7.92,45.55
W03415,-1,10,27.59,17,6.06,20,5.78,51.39
W03418,-1,15,18.46,7,15.26,23,10.3,42.22
W03419,-1,3,21.66,22,6.4,2,5.76,59.67
W03420,-1,6,17.61,3,10.45,9,7.56,53.47
W03421,-1,13,12.05,20,10.64,21,10.47,41.73
W03422,-1,18,23.77,14,9.94,13,7.21,52.58
W03423,-1,17,14.33,13,10.52,23,8.92,53.24
W03424,-1,18,14.58,8,8.6,14,7.48,51.25
W03425,8,8,51.01,0,0.0,22,0.0,48.99
W03426,-1,6,25.64,15,17.84,24,7.82,44.71
W03427,2,2,26.09,23,14.06,20,6.92,52.93
W03428,6,6,21.49,7,9.41,4,7.48,46.54
W03429,6,6,31.71,17,9.02,14,7.49,37.56
W03430,-1,15,16.25,6,11.37,5,8.89,43.75
W03431,-1,12,22.97,6,19.25,21,11.45,46.32
W03432,-1,9,25.76,1,10.78,15,10.07,45.37
W03433,-1,15,17.73,3,11.54,13,8.76,46.1
W03434,-1,23,21.3,1,21.02,12,20.26,36.22
W03435,1,1,19.99,5,14.85,11,13.17,44.75
W03436,6,6,41.65,1,20.59,11,3.54,32.32
W03437,0,9,30.56,0,11.63,7,5.66,50.34
W03438,12,12,23.55,5,8.16,14,5.87,56.13
W03439,-1,5,28.48,3,12.23,19,3.52,52.07
W03440,19,19,29.32,5,13.38,11,5.37,50.96
W03441,-1,3,13.13,5,12.75,17,5.2,65.91
W03442,5,5,29.08,12,10.58,11,1.42,58.93
W03443,5,5,35.04,2,10.57,9,3.38,51.02
W03444,-1,14,25.26,5,15.2,3,3.25,56.29
W03445,1,1,37.99,5,10.04,19,4.61,47.35
W03446,-1,3,17.61,19,14.3,7,9.54,54.65
W03447,3,3,22.93,14,21.11,5,1.99,53.64
W03448,11,11,51.84,2,3.71,5,0.71,43.73
W03449,2,2,26.06,16,5.76,23,3.9,62.47
W03450,-1,14,24.08,24,17.97,11,4.48,49.93
W03451,0,0,29.48,3,9.17,22,3.54,55.39
W03452,-1,22,14.72,4,9.34,15,6.8,51.22
W03453,-1,11,19.33,6,12.89,2,8.7,44.69
W03454,3,3,36.87,18,9.07,21,2.45,51.61
W03455,5,5,48.2,24,3.27,22,0.0,48.54
W03456,5,5,24.75,3,10.92,4,6.44,52.04
W03457,-1,13,20.26,23,18.97,20,2.74,58.04
W03458,-1,14,19.36,13,12.23,16,8.9,46.77
W03459,7,7,39.95,10,3.04,22,2.78,48.53
W03460,-1,14,14.94,18,7.11,16,4.76,53.02
W03461,2,2,32.37,19,18.77,0,0.0,48.86
W03462,0,2,21.17,0,20.84,6,10.52,47.47
W03463,-1,17,20.88,16,12.91,4,7.25,52.17
W03464,5,5,37.71,14,8.1,0,0.0,54.19
W03465,1,1,45.76,6,9.62,0,0.0,44.61
W03466,-1,0,18.98,14,17.27,16,11.55,40.38
W03467,-1,12,12.87,13,10.47,3,9.28,54.41
W03468,0,0,44.57,8,10.75,19,3.36,39.17
W03469,5,5,37.96,13,10.17,0,0.0,51.87
W03470,-1,5,20.5,2,5.48,9,5.13,55.78
W03471,-1,9,29.22,22,16.94,16,4.32,48.49
W03472,24,24,34.4,22,23.84,21,0.0,41.76
W03473,5,12,23.51,5,19.23,22,5.92,51.35
W03474,5,5,32.56,24,4.61,17,4.14,58.7
W03475,5,5,41.84,23,2.92,24,2.16,51.43
W03476,-1,5,19.6,22,16.32,13,15.18,41.9
W03477,-1,8,22.73,13,13.52,11,5.73,53.16
W03478,-1,15,14.15,9,11.44,7,11.07,46.12
W03479,-1,20,24.24,16,7.72,23,5.58,59.42
W03480,14,14,46.05,18,2.15,2,0.11,51.68
W03481,-1,5,22.6,14,11.85,11,7.23,48.15
W03482,14,14,27.59,11,14.68,0,0.0,57.73
W03483,14,14,50.76,16,2.03,10,0.14,47.07
W03484,6,6,20.23,1,18.3,8,15.07,41.07
W03485,14,14,39.27,5,4.6,23,3.56,50.62
W03486,-1,22,16.27,18,15.62,23,10.82,46.77
W03487,2,12,19.48,2,18.04,16,7.68,50.21
W03488,10,10,38.36,3,7.73,16,4.94,48.97
W03489,-1,20,29.84,0,28.83,5,1.28,40.05
W03490,2,2,21.02,4,12.43,20,9.35,47.76
W03491,-1,15,15.54,24,15.49,9,6.13,58.37
W03492,-1,12,23.08,22,9.77,13,7.01,43.06
W03493,1,1,32.52,7,6.85,16,5.75,49.38
W03494,-1,5,18.95,3,12.68,14,5.79,51.09
W03495,-1,22,21.15,6,19.24,16,7.43,41.19
W03496,-1,16,10.6,3,8.3,20,5.99,58.75
W03497,1,1,27.77,8,13.68,22,6.25,47.39
W03498,-1,6,24.3,4,16.97,19,2.98,55.75
W03499,9,9,26.49,12,10.66,13,9.89,48.7
W03500,14,14,29.06,9,12.3,10,3.98,52.11
W03501,8,8,48.7,22,6.72,0,0.0,44.58
W03502,-1,15,20.93,6,14.03,5,10.52,41.25
W03503,3,3,37.22,19,5.49,22,4.88,49.11
W03504,2,2,31.06,18,15.06,9,7.5,41.22
W03505,-1,18,29.42,22,20.13,21,3.37,45.37
W03506,14,14,41.35,0,12.41,22,0.0,46.23
W03507,12,12,24.83,5,12.62,7,6.91,50.28
W03508,-1,19,10.91,22,7.45,3,7.18,50.75
W03509,-1,6,23.27,15,14.85,1,11.54,44.0
W03510,-1,9,20.47,22,20.39,18,6.77,43.53
W03511,22,22,34.86,2,10.99,21,2.38,51.77
W03512,1,1,28.97,0,12.99,20,5.66,43.97
W03513,2,20,10.39,22,9.73,9,9.18,50.02
W03514,-1,9,10.36,0,10.16,22,7.94,47.87
W03515,-1,20,20.97,2,14.63,5,5.18,48.94
W03516,-1,20,12.01,2,11.33,3,8.22,53.12
W03517,1,1,52.73,10,0.57,0,0.0,46.7
W03518,-1,5,16.79,13,14.44,16,8.32,46.25
W03519,5,5,28.02,1,11.95,12,6.54,48.03
W03520,5,5,32.63,15,15.19,7,0.45,51.73
W03521,-1,18,11.95,5,11.92,12,9.62,43.34
W03522,24,24,34.05,8,21.3,22,0.0,44.64
W03523,-1,16,29.03,2,7.32,20,4.96,53.76
W03524,-1,22,14.75,5,7.16,21,5.8,55.52
W03525,-1,22,18.07,6,11.75,21,8.54,53.19
W03526,10,10,23.1,6,10.45,22,8.79,44.58
W03527,-1,8,16.45,15,11.61,24,7.19,52.8
W03528,5,5,37.14,24,6.79,23,0.72,55.35
W03529,4,4,35.43,23,4.76,11,3.35,53.64
W03530,-1,24,19.34,15,15.3,9,8.52,52.17
W03531,1,1,27.11,10,17.14,12,5.57,50.18
W03532,-1,14,11.24,11,8.56,23,8.42,55.49
W03533,5,5,28.5,12,10.79,9,5.74,54.46
W03534,18,18,28.09,10,11.22,13,2.74,56.77
W03535,5,5,25.97,23,13.56,24,6.75,53.13
W03536,-1,9,14.93,24,7.43,8,5.97,59.39
W03537,14,14,24.76,8,23.32,2,3.97,47.96
W03538,5,5,35.39,24,2.64,3,2.57,59.41
W03539,12,12,35.99,23,12.72,16,1.55,49.74
W03540,-1,23,25.67,1,12.57,20,8.65,44.68
W03541,-1,12,12.43,0,10.61,11,10.24,58.29
W03542,14,14,21.76,6,5.59,20,2.45,69.46
W03543,-1,4,12.46,13,10.61,24,5.84,58.41
W03544,24,24,30.22,4,12.54,11,7.62,47.04
W03545,-1,12,21.25,23,14.86,11,6.79,47.26
W03546,11,11,51.68,14,3.75,0,0.0,44.57
W03547,6,17,12.46,23,6.14,3,6.04,60.56
W03548,-1,15,22.16,6,8.72,23,5.51,59.14
W03549,12,12,36.3,18,5.42,13,3.22,55.06
W03550,5,5,17.78,11,9.38,4,6.19,57.26
W03551,-1,15,21.53,4,17.37,23,2.74,53.77
W03552,2,2,17.97,4,16.0,23,6.28,55.6
W03553,-1,8,11.22,4,9.0,2,8.01,66.74
W03554,2,2,43.05,11,5.1,5,3.4,47.81
W03555,2,2,23.87,4,12.04,8,11.72,52.37
W03556,1,1,30.76,7,14.04,13,13.19,41.18
W03557,9,9,28.47,6,9.74,24,7.82,53.97
W03558,0,0,54.54,1,1.02,7,0.12,44.32
W03559,-1,0,31.49,5,15.08,24,0.69,52.74
W03560,-1,11,12.39,8,10.77,14,9.97,52.93
W03561,-1,23,26.19,1,18.61,6,8.05,43.59
W03562,-1,23,26.56,14,7.09,2,5.37,56.94
W03563,2,8,31.0,2,5.25,17,2.67,59.0
W03564,-1,4,25.89,3,8.24,9,4.92,50.76
W03565,2,2,25.92,24,16.63,23,3.68,51.11
W03566,4,21,18.52,22,14.29,9,11.02,50.32
W03567,-1,4,29.68,8,8.88,21,6.45,55.0
W03568,11,11,46.17,24,7.09,20,1.34,45.12
W03569,11,11,52.23,16,2.54,0,1.74,43.49
W03570,-1,16,22.28,5,10.17,22,6.77,47.35
W03571,11,11,53.66,17,1.06,0,0.0,45.28
W03572,-1,14,16.16,5,6.59,10,6.14,63.29
W03573,14,14,28.25,0,13.52,24,5.39,49.8
W03575,-1,6,16.98,8,15.2,23,9.25,49.7
W03576,-1,11,22.38,3,5.98,0,4.95,51.43
W03577,0,10,13.97,11,13.04,16,11.12,56.07
W03578,9,9,28.99,4,5.64,11,5.09,57.9
W03579,8,8,46.89,10,7.69,11,2.78,42.26
W03580,7,7,51.16,6,3.19,11,1.43,42.36
W03581,2,2,38.45,23,2.8,4,2.13,56.62
W03582,-1,11,18.87,18,15.66,16,5.62,55.82
W03583,10,10,36.81,17,13.12,0,0.0,50.07
W03584,-1,15,15.63,14,9.56,8,8.39,51.5
W03585,-1,9,14.89,11,13.1,18,9.8,53.35
W03586,0,0,33.33,8,12.79,4,4.44,47.93
W03587,9,9,39.45,11,11.68,0,0.0,48.87
W03588,-1,11,20.03,23,11.41,10,10.84,50.57
W03589,-1,2,14.58,9,10.69,11,7.94,59.66
W03590,2,2,30.87,19,17.98,8,2.68,48.09
W03592,-1,3,16.6,22,12.94,21,8.93,48.48
W03593,13,13,16.67,7,12.15,23,11.16,43.38
W03599,-1,22,13.49,10,13.22,1,5.63,45.31
W03600,7,7,43.39,19,12.32,10,3.18,37.84
W03601,-1,5,26.01,1,16.02,17,9.27,43.05
W03602,-1,6,12.53,3,9.55,19,8.61,48.23
W03603,-1,13,21.37,7,20.92,19,7.22,40.62
W03604,-1,1,20.15,7,17.24,0,15.28,40.26
W03605,14,14,27.57,18,17.05,12,6.93,46.31
W03606,1,1,48.7,13,10.23,17,1.52,39.37
W03607,-1,1,26.86,0,18.14,8,15.67,38.19
W03608,-1,6,27.77,1,9.96,9,8.74,38.14
W03609,10,10,42.63,2,3.78,21,3.33,46.25
W03610,-1,20,18.92,1,17.94,19,7.94,39.94
W03611,-1,17,33.14,1,9.12,15,6.16,42.55
W03612,0,0,19.49,20,8.91,6,3.87,60.34
W03613,-1,2,20.91,1,13.75,0,12.98,41.71
W03614,0,0,39.95,6,13.31,7,6.22,40.47
W03615,5,5,36.52,19,11.01,9,3.34,49.05
W03616,1,1,20.39,8,13.66,24,10.96,46.12
W03617,-1,1,16.32,17,13.14,6,12.76,45.88
W03618,1,1,22.64,22,10.39,13,7.12,54.17
W03620,-1,2,19.97,1,13.1,20,8.5,49.42
W03621,2,2,27.0,4,8.85,20,3.62,49.88
W03622,7,7,51.05,19,6.9,0,0.0,42.06
W03628,-1,3,10.2,9,9.0,11,7.6,64.18
W03629,2,8,20.17,9,17.84,2,11.19,50.8
W03630,14,14,22.28,20,12.33,11,2.73,60.15
W03632,-1,16,19.78,13,9.86,18,7.01,51.69
W03634,-1,9,15.25,5,11.47,14,8.64,55.95
W03635,18,18,24.53,14,14.72,22,5.41,51.27
W03636,0,0,27.3,1,7.49,9,5.94,49.64
W03637,0,17,23.16,0,18.13,9,1.49,57.22
W03638,-1,12,11.74,10,9.18,14,8.75,43.89
W03639,3,3,32.52,22,11.17,16,5.53,45.33
W03640,-1,5,20.98,2,17.81,14,5.88,52.42
W03641,4,4,14.6,22,13.49,9,10.05,45.28
W03642,19,19,31.96,3,12.62,18,7.34,47.98
W03643,5,6,28.19,5,27.16,21,1.65,43.01
W03644,14,14,43.28,13,3.95,0,0.0,52.76
W03645,-1,9,21.71,11,16.04,0,2.36,55.52
W03646,-1,0,21.66,3,13.82,9,2.27,62.26
W03647,-1,9,11.97,8,9.7,24,9.16,55.99
W03648,-1,18,20.03,9,16.34,3,6.83,50.68
W03649,9,9,15.56,11,10.98,16,8.96,48.38
W03650,-1,8,9.89,10,9.17,0,7.7,61.62
W03651,-1,4,15.96,3,10.21,14,9.18,41.64
W03652,-1,19,25.67,3,8.58,18,8.09,43.69
W03653,5,5,33.33,21,6.5,12,4.49,50.76
W03654,-1,19,25.76,1,16.6,3,2.58,55.06
W03655,14,14,17.98,21,17.73,13,11.82,51.52
W03656,-1,15,27.54,12,15.49,24,5.06,51.91
W03657,9,9,23.99,13,10.47,5,7.55,54.49
W03658,1,1,37.8,22,2.75,0,0.0,59.45
W03659,3,5,20.6,3,16.87,15,0.5,62.02
W03660,-1,23,13.11,13,11.7,12,5.71,69.47
W03661,-1,13,23.23,17,7.89,21,6.28,46.74
W03662,6,6,24.29,0,10.26,3,3.94,56.12
W03663,-1,18,18.82,22,18.32,4,16.31,40.42
W03664,-1,8,14.34,4,13.12,5,8.51,44.35
W03665,-1,24,14.82,15,10.48,23,9.36,43.39
W03666,-1,5,11.02,15,10.59,13,6.38,61.69
W03667,-1,4,27.09,15,13.04,24,5.03,48.11
W03668,7,7,29.78,10,20.95,18,2.86,45.34
W03669,-1,21,22.64,1,16.91,4,11.46,38.48
W03670,-1,14,14.06,13,11.16,22,8.72,45.73
W03671,-1,4,19.03,14,8.95,13,5.67,53.89
W03672,10,10,18.02,21,9.15,6,8.79,48.57
W03673,-1,13,16.53,22,15.06,7,11.6,39.39
W03674,13,13,46.75,0,0.0,22,0.0,53.25
W03675,-1,17,31.25,18,16.47,3,0.14,52.14
W03676,-1,17,10.81,4,10.06,13,7.03,48.71
W03677,16,16,44.24,23,1.35,0,0.0,54.41
W03678,9,9,26.19,13,18.78,23,1.3,53.03
