work_id,poet_id,작가,책 제목,출판사,시리즈,번호,출판년도,작품 제목,등단년도,등단매체,등단매체_정규화,등단경로,등단장르,어절수
W01049,P0322,장수진,사랑은 우르르 꿀꿀,문학과지성사,문학과지성 시인선,502,2017,이별의 말로,2012,문학과사회 신인문학상,문학과사회,신인상,시,95
W01050,P0316,임지은,때때로 캥거루,문학과지성사,문학과지성 시인선,563,2021,수치심 길들이기,2015,문학과사회 신인문학상,문학과사회,신인상,시,105
W01051,P0316,임지은,때때로 캥거루,문학과지성사,문학과지성 시인선,563,2021,건강과 직업,2015,문학과사회 신인문학상,문학과사회,신인상,시,153
W01052,P0316,임지은,무구함과 소보로,문학과지성사,문학과지성 시인선,524,2019,느낌의 문제,2015,문학과사회 신인문학상,문학과사회,신인상,시,95
W01053,P0316,임지은,무구함과 소보로,문학과지성사,문학과지성 시인선,524,2019,코가 하나 눈이 두 개,2015,문학과사회 신인문학상,문학과사회,신인상,시,119
W01054,P0312,임승유,나는 겨울로 왔고 너는 여름에 있었다,문학과지성사,문학과지성 시인선,547,2021,날씨,2011,문학과사회 신인문학상,문학과사회,신인상,시,67
W01055,P0312,임승유,나는 겨울로 왔고 너는 여름에 있었다,문학과지성사,문학과지성 시인선,547,2021,흔적,2011,문학과사회 신인문학상,문학과사회,신인상,시,69
W01056,P0263,이설빈,울타리의 노래,문학과지성사,문학과지성 시인선,533,2019,너무 낮은 언덕,2014,문학과사회 신인문학상,문학과사회,신인상,시,123
W01057,P0234,윤은성,주소를 쥐고,문학과지성사,문학과지성 시인선,558,2021,무한 사선,2017,문학과사회 신인문학상,문학과사회,신인상,시,122
W01058,P0234,윤은성,주소를 쥐고,문학과지성사,문학과지성 시인선,558,2021,일요일,2017,문학과사회 신인문학상,문학과사회,신인상,시,168
W01061,P0160,백은선,가능세계,문학과지성사,문학과지성 시인선,481,2016,청혼,2012,문학과사회 신인문학상,문학과사회,신인상,시,157
W01062,P0128,박성준,잘 모르는 사이,문학과지성사,문학과지성 시인선,477,2016,인연,2009,문학과사회 신인문학상,문학과사회,신인상,시,114
W01063,P0128,박성준,잘 모르는 사이,문학과지성사,문학과지성 시인선,477,2016,과제,2009,문학과사회 신인문학상,문학과사회,신인상,시,204
W01064,P0128,박성준,잘 모르는 사이,문학과지성사,문학과지성 시인선,477,2016,선물,2009,문학과사회 신인문학상,문학과사회,신인상,시,128
W01065,P0128,박성준,잘 모르는 사이,문학과지성사,문학과지성 시인선,477,2016,숨을 참으면 조금은 아름다워질 수 있다,2009,문학과사회 신인문학상,문학과사회,신인상,시,70
W01066,P0128,박성준,잘 모르는 사이,문학과지성사,문학과지성 시인선,477,2016,나무의 약속,2009,문학과사회 신인문학상,문학과사회,신인상,시,115
W01067,P0128,박성준,잘 모르는 사이,문학과지성사,문학과지성 시인선,477,2016,애타는 마음,2009,문학과사회 신인문학상,문학과사회,신인상,시,82
W01068,P0128,박성준,잘 모르는 사이,문학과지성사,문학과지성 시인선,477,2016,연두에게,2009,문학과사회 신인문학상,문학과사회,신인상,시,80
W01069,P0128,박성준,잘 모르는 사이,문학과지성사,문학과지성 시인선,477,2016,별이 되어,2009,문학과사회 신인문학상,문학과사회,신인상,시,93
W01070,P0128,박성준,잘 모르는 사이,문학과지성사,문학과지성 시인선,477,2016,희망의 혈통,2009,문학과사회 신인문학상,문학과사회,신인상,시,127
W01071,P0128,박성준,잘 모르는 사이,문학과지성사,문학과지성 시인선,477,2016,문,2009,문학과사회 신인문학상,문학과사회,신인상,시,155
W01072,P0128,박성준,몰아 쓴 일기,문학과지성사,문학과지성 시인선,409,2012,나쁜 신앙,2009,문학과사회 신인문학상,문학과사회,신인상,시,213
W01075,P0128,박성준,몰아 쓴 일기,문학과지성사,문학과지성 시인선,409,2012,나침반의 기후,2009,문학과사회 신인문학상,문학과사회,신인상,시,204
W01077,P0128,박성준,몰아 쓴 일기,문학과지성사,문학과지성 시인선,409,2012,매력적인 오답2,2009,문학과사회 신인문학상,문학과사회,신인상,시,180
W01079,P0037,김리윤,투명도 혼합 공간,문학과지성사,문학과지성 시인선,571,2022,관광,2019,문학과사회 신인문학상,문학과사회,신인상,시,209
W01080,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,문장,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,38
W01081,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,트램펄린,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,46
W01082,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,네모,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,39
W01083,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,거리,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,57
W01084,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,빛,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,62
W01085,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,한 칸,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,47
W01086,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,부엌,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,42
W01087,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,황조롱이,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,42
W01088,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,고양이,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,39
W01089,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,아버지,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,47
W01090,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,너무,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,211
W01091,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,관념,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,112
W01092,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,나는,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,114
W01093,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,나는,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,91
W01094,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,겨울,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,162
W01095,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,나,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,68
W01096,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,나는 너의 일곱시다,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,116
W01097,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,나는,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,158
W01098,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,나는 언덕을 오르는 나였다,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,232
W01099,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,그것,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,240
W01100,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,너는 나다,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,85
W01101,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,너는 조금 읽는다,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,127
W01102,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,너는 비스듬하다,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,120
W01103,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,겨울,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,128
W01104,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,그,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,55
W01105,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,모자,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,127
W01107,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,그는,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,198
W01108,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,같다,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,112
W01109,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,있다,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,147
W01110,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,꽃,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,96
W01111,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,그것,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,102
W01112,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,그것,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,187
W01113,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,붉다,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,62
W01114,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,둥글다,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,70
W01115,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,그것을,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,157
W01116,P0296,이준규,반복,문학동네,문학동네 시인선,51,2014,바깥,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,106
W01117,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,금붕어,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,45
W01118,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,멍,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,47
W01119,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,등대,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,42
W01120,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,꽃마리,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,49
W01121,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,고구마,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,70
W01122,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,봄,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,40
W01123,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,당나귀,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,36
W01124,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,낙수,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,60
W01125,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,골목,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,41
W01126,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,해,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,56
W01127,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,창가,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,53
W01128,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,잔,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,52
W01129,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,지렁이,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,33
W01130,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,울새,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,49
W01131,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,우기,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,59
W01132,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,엘리베이터,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,56
W01133,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,언덕,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,42
W01134,P0296,이준규,네모,문학과지성사,문학과지성 시인선,444,2014,스프링클러,2000,문학과사회 여름호,문학과사회,매체 및 문학상,시,79
